iter, err
3.900000000000000000e+01,3.900000000000000000e+01,3.900000000000000000e+01,7.596521215792419179e-02,7.564180434844529344e-02,7.558695611603814812e-02
4.000000000000000000e+01,4.000000000000000000e+01,4.000000000000000000e+01,6.815934892052810667e-02,6.688983093637930477e-02,6.684573323805152734e-02
4.100000000000000000e+01,4.100000000000000000e+01,4.100000000000000000e+01,6.125891329988868150e-02,5.920880008903591646e-02,5.917345679389722501e-02
4.200000000000000000e+01,4.200000000000000000e+01,4.200000000000000000e+01,5.513921890515441349e-02,5.245605478399108235e-02,5.242783915775397346e-02
4.300000000000000000e+01,4.300000000000000000e+01,4.300000000000000000e+01,4.969620811319489656e-02,4.651022788846931322e-02,4.648781397784624431e-02
4.400000000000000000e+01,4.400000000000000000e+01,4.400000000000000000e+01,4.484251321674032065e-02,4.126763538938651998e-02,4.124994193971213280e-02
4.500000000000000000e+01,4.500000000000000000e+01,4.500000000000000000e+01,4.050433412703591252e-02,3.663935427242092507e-02,3.662549904017810276e-02
4.600000000000000000e+01,4.600000000000000000e+01,4.600000000000000000e+01,3.661895844824567675e-02,3.254884411759841750e-02,3.253810673787158048e-02
4.700000000000000000e+01,4.700000000000000000e+01,4.700000000000000000e+01,3.313278631268017776e-02,2.893000177405428280e-02,2.892179362683940796e-02
4.800000000000000000e+01,4.800000000000000000e+01,4.800000000000000000e+01,2.999975173686706548e-02,2.572556220444978392e-02,2.571940198020086429e-02
4.900000000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01,2.718005565379040187e-02,2.288577713639113054e-02,2.288127102713766528e-02
5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,2.463914427908178717e-02,2.036731764071251019e-02,2.036414327606974467e-02
5.100000000000000000e+01,5.100000000000000000e+01,5.100000000000000000e+01,2.234688101519259618e-02,1.813235805917516943e-02,1.813025147001328177e-02
5.200000000000000000e+01,5.200000000000000000e+01,5.200000000000000000e+01,2.027687147854970520e-02,1.614780752953848958e-02,1.614655255702967043e-02
5.300000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,1.840591010618168946e-02,1.438466225348011135e-02,1.438408193328803188e-02
5.400000000000000000e+01,5.400000000000000000e+01,5.400000000000000000e+01,1.671352369695153911e-02,1.281745705329541407e-02,1.281740659541059403e-02
5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,1.518159259696466069e-02,1.142379900047934237e-02,1.147830084121501115e-02
5.600000000000000000e+01,5.600000000000000000e+01,5.600000000000000000e+01,1.379403439303839018e-02,1.018396923457777492e-02,1.037539102682625072e-02
5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,1.253653820063524438e-02,9.080581723233520711e-03,9.383184684127741579e-03
5.800000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,1.139634013578849983e-02,8.098289801544164210e-03,8.489539537382915016e-03
5.900000000000000000e+01,5.900000000000000000e+01,5.900000000000000000e+01,1.036203250621845449e-02,7.223532989529596673e-03,7.683883283121439346e-03
6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,9.423400774466551832e-03,6.444317914458385504e-03,6.956954284205616942e-03
6.100000000000000000e+01,6.100000000000000000e+01,6.100000000000000000e+01,8.571283531170266479e-03,5.750028231104090636e-03,6.300597972296896436e-03
6.200000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,7.797451646187670594e-03,5.131259294492605642e-03,5.707604233778090438e-03
6.300000000000000000e+01,6.300000000000000000e+01,6.300000000000000000e+01,7.094503496891664367e-03,4.579674037502157354e-03,5.171575536116843064e-03
6.400000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,6.455773750671420577e-03,4.087877075936004190e-03,4.686818524623768620e-03
6.500000000000000000e+01,6.500000000000000000e+01,6.500000000000000000e+01,5.875253637579278855e-03,3.649304530401825675e-03,4.248253834710565870e-03
6.600000000000000000e+01,6.600000000000000000e+01,6.600000000000000000e+01,5.347521014469755300e-03,3.258127438852325992e-03,3.851340258046436187e-03
6.700000000000000000e+01,6.700000000000000000e+01,6.700000000000000000e+01,4.867678814812737530e-03,2.909166952732430630e-03,3.492010379163973041e-03
6.800000000000000000e+01,6.800000000000000000e+01,6.800000000000000000e+01,4.431300714578959368e-03,2.597819773976257993e-03,3.166615498151780471e-03
6.900000000000000000e+01,6.900000000000000000e+01,6.900000000000000000e+01,4.034383035016596286e-03,2.319992512417839818e-03,2.871878161013599173e-03
7.000000000000000000e+01,7.000000000000000000e+01,7.000000000000000000e+01,3.673302058845947030e-03,2.072043828570107465e-03,2.604850990955873483e-03
7.100000000000000000e+01,7.100000000000000000e+01,7.100000000000000000e+01,3.344776063172500476e-03,1.850733384304803931e-03,2.362880789937513333e-03
7.200000000000000000e+01,7.200000000000000000e+01,7.200000000000000000e+01,3.045831477229565040e-03,1.653176756248925369e-03,2.143577087722922051e-03
7.300000000000000000e+01,7.300000000000000000e+01,7.300000000000000000e+01,2.773772659090968304e-03,1.476805579924383126e-03,1.944784474616426421e-03
7.400000000000000000e+01,7.400000000000000000e+01,7.400000000000000000e+01,2.526154857625125937e-03,1.319332289166292574e-03,1.764558175617475695e-03
7.500000000000000000e+01,7.500000000000000000e+01,7.500000000000000000e+01,2.300759985923667671e-03,1.178718897470259173e-03,1.601142419433323853e-03
7.600000000000000000e+01,7.600000000000000000e+01,7.600000000000000000e+01,2.095574882528425994e-03,1.053149339004789921e-03,1.452951230959550815e-03
7.700000000000000000e+01,7.700000000000000000e+01,7.700000000000000000e+01,1.908771779765415511e-03,9.410049477841245713e-04,1.318551335095950175e-03
7.800000000000000000e+01,7.800000000000000000e+01,7.800000000000000000e+01,1.738690734152274330e-03,8.408427065015407122e-04,1.196646908812551034e-03
7.900000000000000000e+01,7.900000000000000000e+01,7.900000000000000000e+01,1.583823804852966003e-03,7.513759415296260551e-04,1.086065956745409667e-03
8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,1.442800792000176538e-03,6.714571806599568078e-04,9.857481181443370280e-04
8.100000000000000000e+01,8.100000000000000000e+01,8.100000000000000000e+01,1.314376369915630158e-03,6.000629243377654564e-04,8.947337395086369305e-04
8.200000000000000000e+01,8.200000000000000000e+01,8.200000000000000000e+01,1.197418469090605992e-03,5.362801108580259740e-04,8.121540692858983520e-04
8.300000000000000000e+01,8.300000000000000000e+01,8.300000000000000000e+01,1.090897777936960904e-03,4.792940826475135165e-04,7.372224497411252516e-04
8.400000000000000000e+01,8.400000000000000000e+01,8.400000000000000000e+01,9.938782500913414218e-04,4.283778829475540684e-04,6.692263968017280644e-04
8.500000000000000000e+01,8.500000000000000000e+01,8.500000000000000000e+01,9.055085153369476668e-04,3.828827327587403201e-04,6.075204721839084663e-04
8.600000000000000000e+01,8.600000000000000000e+01,8.600000000000000000e+01,8.250141040179931112e-04,3.422295552852251286e-04,5.515198633901044088e-04
8.700000000000000000e+01,8.700000000000000000e+01,8.700000000000000000e+01,7.516904040615389557e-04,3.059014302353846694e-04,5.006945973235055322e-04
8.800000000000000000e+01,8.800000000000000000e+01,8.800000000000000000e+01,6.848962785510335268e-04,2.734368743493761607e-04,4.545643216623839779e-04
8.900000000000000000e+01,8.900000000000000000e+01,8.900000000000000000e+01,6.240482793771375122e-04,2.444238559844293481e-04,4.126935955731743291e-04
9.000000000000000000e+01,9.000000000000000000e+01,9.000000000000000000e+01,5.686153993236771689e-04,2.184944624633372774e-04,3.746876378830902741e-04
9.100000000000000000e+01,9.100000000000000000e+01,9.100000000000000000e+01,5.181143105588159343e-04,1.953201478126537932e-04,3.401884864183929804e-04
9.200000000000000000e+01,9.200000000000000000e+01,9.200000000000000000e+01,4.721050430182637632e-04,1.746074968826723131e-04,3.088715274352627871e-04
9.300000000000000000e+01,9.300000000000000000e+01,9.300000000000000000e+01,4.301870609795429819e-04,1.560944490672895254e-04,2.804423580581964239e-04
9.400000000000000000e+01,9.400000000000000000e+01,9.400000000000000000e+01,3.919956999959875693e-04,1.395469310986419489e-04,2.546339489876419814e-04
9.500000000000000000e+01,9.500000000000000000e+01,9.500000000000000000e+01,3.571989301070539074e-04,1.247558540389099527e-04,2.312040777138405076e-04
9.600000000000000000e+01,9.600000000000000000e+01,9.600000000000000000e+01,3.254944151481805464e-04,1.115344347494207013e-04,2.099330059383318142e-04
9.700000000000000000e+01,9.700000000000000000e+01,9.700000000000000000e+01,2.966068399638230367e-04,9.971580644965315383e-05,1.906213773086066435e-04
9.800000000000000000e+01,9.800000000000000000e+01,9.800000000000000000e+01,2.702854810214022261e-04,8.915088662500184969e-05,1.730883141559426679e-04
9.900000000000000000e+01,9.900000000000000000e+01,9.900000000000000000e+01,2.463019976564994988e-04,7.970647470050942263e-05,1.571696938865162240e-04
1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,2.244484235679330367e-04,7.126355411233025079e-05,1.427165879470060296e-04
1.010000000000000000e+02,1.010000000000000000e+02,1.010000000000000000e+02,2.045353401291402043e-04,6.371577700197927322e-05,1.295938476040039424e-04
1.020000000000000000e+02,1.020000000000000000e+02,1.020000000000000000e+02,1.863902149147859553e-04,5.696811146626725412e-05,1.176788224736178515e-04
1.030000000000000000e+02,1.030000000000000000e+02,1.030000000000000000e+02,1.698558900429163274e-04,5.093563388590614636e-05,1.068601993805074553e-04
1.040000000000000000e+02,1.040000000000000000e+02,1.040000000000000000e+02,1.547892069413758581e-04,4.554245082959576063e-05,9.703694973369886821e-05
1.050000000000000000e+02,1.050000000000000000e+02,1.050000000000000000e+02,1.410597547897193523e-04,4.072073623443318320e-05,8.811737556750825551e-05
1.060000000000000000e+02,1.060000000000000000e+02,1.060000000000000000e+02,1.285487317238733634e-04,3.640987181005252469e-05,8.001824442861784075e-05
1.070000000000000000e+02,1.070000000000000000e+02,1.070000000000000000e+02,1.171479081373891088e-04,3.255567919602821148e-05,7.266400518307385354e-05
1.080000000000000000e+02,1.080000000000000000e+02,1.080000000000000000e+02,1.067586831889474007e-04,2.910973430843094039e-05,6.598607675992936039e-05
1.090000000000000000e+02,1.090000000000000000e+02,1.090000000000000000e+02,9.729122592852953403e-05,2.602875494280657099e-05,5.992220315474619253e-05
1.100000000000000000e+02,1.100000000000000000e+02,1.100000000000000000e+02,8.866369323123087073e-05,2.327405362412624854e-05,5.441586843620430992e-05
1.110000000000000000e+02,1.110000000000000000e+02,1.110000000000000000e+02,8.080151798996255594e-05,2.081104893580299872e-05,4.941576608556464838e-05
1.120000000000000000e+02,1.120000000000000000e+02,1.120000000000000000e+02,7.363676080745952394e-05,1.860882901772936159e-05,4.487531763437907164e-05
1.130000000000000000e+02,1.130000000000000000e+02,1.130000000000000000e+02,6.710751976340087758e-05,1.663976143279390299e-05,4.075223592966669144e-05
1.140000000000000000e+02,1.140000000000000000e+02,1.140000000000000000e+02,6.115739283504247395e-05,1.487914472443706096e-05,3.700812890869684981e-05
1.150000000000000000e+02,1.150000000000000000e+02,1.150000000000000000e+02,5.573498846868824740e-05,1.330489712197428474e-05,3.360814017110282077e-05
1.160000000000000000e+02,1.160000000000000000e+02,1.160000000000000000e+02,5.079347968046635426e-05,1.189727817420091984e-05,3.052062263043305723e-05
1.170000000000000000e+02,1.170000000000000000e+02,1.170000000000000000e+02,4.629019810672587413e-05,1.063864033565109938e-05,2.771684261480407578e-05
1.180000000000000000e+02,1.180000000000000000e+02,1.180000000000000000e+02,4.218626407798395291e-05,9.513206605306585227e-06,2.517071115016722489e-05
1.190000000000000000e+02,1.190000000000000000e+02,1.190000000000000000e+02,3.844624985390322335e-05,8.506872179008625982e-06,2.285854020756399480e-05
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,3.503787267799893251e-05,7.607026902085906653e-06,2.075882135994159853e-05
1.210000000000000000e+02,1.210000000000000000e+02,1.210000000000000000e+02,3.193171539003944009e-05,6.802396746464199605e-06,1.885202506065568391e-05
1.220000000000000000e+02,1.220000000000000000e+02,1.220000000000000000e+02,2.910097166064314262e-05,6.082902126310995039e-06,1.712041826044960951e-05
1.230000000000000000e+02,1.230000000000000000e+02,1.230000000000000000e+02,2.652121417773024102e-05,5.439531158139313967e-06,1.554789900520499503e-05
1.240000000000000000e+02,1.240000000000000000e+02,1.240000000000000000e+02,2.417018321114515565e-05,4.864226500536610556e-06,1.411984622613100601e-05
1.250000000000000000e+02,1.250000000000000000e+02,1.250000000000000000e+02,2.202759417834613713e-05,4.349784144941895053e-06,1.282298340972184332e-05
1.260000000000000000e+02,1.260000000000000000e+02,1.260000000000000000e+02,2.007496218817099787e-05,3.889762992650682258e-06,1.164525479971412517e-05
1.270000000000000000e+02,1.270000000000000000e+02,1.270000000000000000e+02,1.829544233528624137e-05,3.478403933886216048e-06,1.057571311855623867e-05
1.280000000000000000e+02,1.280000000000000000e+02,1.280000000000000000e+02,1.667368397538919567e-05,3.110557661528705221e-06,9.604417494275561880e-06
1.290000000000000000e+02,1.290000000000000000e+02,1.290000000000000000e+02,1.519569820979168761e-05,2.781619995409413776e-06,8.722340903019293025e-06
1.300000000000000000e+02,1.300000000000000000e+02,1.300000000000000000e+02,1.384873696725730915e-05,2.487474160317449077e-06,7.921286090459095264e-06
1.310000000000000000e+02,1.310000000000000000e+02,1.310000000000000000e+02,1.262118282701088864e-05,2.224439135533879379e-06,7.193809244920672851e-06
1.320000000000000000e+02,1.320000000000000000e+02,1.320000000000000000e+02,1.150244877255842730e-05,1.989223568510753979e-06,6.533150697945896687e-06
1.330000000000000000e+02,1.330000000000000000e+02,1.330000000000000000e+02,1.048288672194115064e-05,1.778884379922119885e-06,5.933172013187904326e-06
1.340000000000000000e+02,1.340000000000000000e+02,1.340000000000000000e+02,9.553704167260649064e-06,1.590790010409648059e-06,5.388298861268724312e-06
1.350000000000000000e+02,1.350000000000000000e+02,1.350000000000000000e+02,8.706888382593332194e-06,1.422587354028990145e-06,4.893469151572804589e-06
1.360000000000000000e+02,1.360000000000000000e+02,1.360000000000000000e+02,7.935137134408063074e-06,1.272172329847442455e-06,4.444085943515380459e-06
1.370000000000000000e+02,1.370000000000000000e+02,1.370000000000000000e+02,7.231795708853563618e-06,1.137663459277660403e-06,4.035974660246024073e-06
1.380000000000000000e+02,1.380000000000000000e+02,1.380000000000000000e+02,6.590799475745501190e-06,1.017378348107419883e-06,3.665344305829761068e-06
1.390000000000000000e+02,1.390000000000000000e+02,1.390000000000000000e+02,6.006621523820401015e-06,9.098126295496745399e-07,3.328752164424499787e-06
1.400000000000000000e+02,1.400000000000000000e+02,1.400000000000000000e+02,5.474224986801202364e-06,8.136210204321000375e-07,3.023071821462941270e-06
1.410000000000000000e+02,1.410000000000000000e+02,1.410000000000000000e+02,4.989019590708482204e-06,7.276006441469326188e-07,2.745464094049325054e-06
1.420000000000000000e+02,1.420000000000000000e+02,1.420000000000000000e+02,4.546822022376255294e-06,6.506758167628537709e-07,2.493350588876858709e-06
1.430000000000000000e+02,1.430000000000000000e+02,1.430000000000000000e+02,4.143819857166742209e-06,5.818846258992498965e-07,2.264389804589940812e-06
1.440000000000000000e+02,1.440000000000000000e+02,1.440000000000000000e+02,3.776538671887578254e-06,5.203669531687427325e-07,2.056455337759344925e-06
1.450000000000000000e+02,1.450000000000000000e+02,1.450000000000000000e+02,3.441812042175359195e-06,4.653536328687284928e-07,1.867616051438961496e-06
1.460000000000000000e+02,1.460000000000000000e+02,1.460000000000000000e+02,3.136754266979253616e-06,4.161568605727968527e-07,1.696118257608029049e-06
1.470000000000000000e+02,1.470000000000000000e+02,1.470000000000000000e+02,2.858735490522020092e-06,3.721615774376578161e-07,1.540369326929690458e-06
1.480000000000000000e+02,1.480000000000000000e+02,1.480000000000000000e+02,2.605358953578385587e-06,3.328177573372476517e-07,1.398922909328890453e-06
1.490000000000000000e+02,1.490000000000000000e+02,1.490000000000000000e+02,2.374440374978699354e-06,2.976335824831702737e-07,1.270465506452306247e-06
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02,2.163989122145857467e-06,2.661692027976748791e-07,1.153804272690571887e-06
1.510000000000000000e+02,1.510000000000000000e+02,1.510000000000000000e+02,1.972191012200667133e-06,2.380313239099000795e-07,1.047855891187329738e-06
1.520000000000000000e+02,1.520000000000000000e+02,1.520000000000000000e+02,1.797392668094674798e-06,2.128682092832665725e-07,9.516365591388970733e-07
1.530000000000000000e+02,1.530000000000000000e+02,1.530000000000000000e+02,1.638087289462585430e-06,1.903653531898281379e-07,8.642528362486943167e-07
1.540000000000000000e+02,1.540000000000000000e+02,1.540000000000000000e+02,1.492901631546993570e-06,1.702414706379526645e-07,7.848933269340809655e-07
1.550000000000000000e+02,1.550000000000000000e+02,1.550000000000000000e+02,1.360584174400980234e-06,1.522450541845624260e-07,7.128211545603020809e-07
1.560000000000000000e+02,1.560000000000000000e+02,1.560000000000000000e+02,1.239994346680982319e-06,1.361511485110070562e-07,6.473671129928431693e-07
1.570000000000000000e+02,1.570000000000000000e+02,1.570000000000000000e+02,1.130092678001332492e-06,1.217586304026425706e-07,5.879234637891112479e-07
1.580000000000000000e+02,1.580000000000000000e+02,1.580000000000000000e+02,1.029931815035912057e-06,1.088876160463504357e-07,5.339382609057611990e-07
1.590000000000000000e+02,1.590000000000000000e+02,1.590000000000000000e+02,9.386484120900174348e-07,9.737725709832987597e-08,4.849102803714516106e-07
1.600000000000000000e+02,1.600000000000000000e+02,1.600000000000000000e+02,8.554555865061797302e-07,8.708369737194844620e-08,4.403843029673914238e-07
1.610000000000000000e+02,1.610000000000000000e+02,1.610000000000000000e+02,7.796362607707925150e-07,7.787828567841473948e-08,3.999468998453190874e-07
1.620000000000000000e+02,1.620000000000000000e+02,1.620000000000000000e+02,7.105369077225605675e-07,6.964600146422568844e-08,3.632226540086758259e-07
1.630000000000000000e+02,1.630000000000000000e+02,1.630000000000000000e+02,6.475619245382229468e-07,6.228396279388483087e-08,3.298705735371293626e-07
1.640000000000000000e+02,1.640000000000000000e+02,1.640000000000000000e+02,5.901684548474615461e-07,5.570016863788859763e-08,2.995810349153627033e-07
1.650000000000000000e+02,1.650000000000000000e+02,1.650000000000000000e+02,5.378618244331628811e-07,4.981234119371841610e-08,2.720727777793777148e-07
1.660000000000000000e+02,1.660000000000000000e+02,1.660000000000000000e+02,4.901911693046115000e-07,4.454690941655450063e-08,2.470904400309500866e-07
1.670000000000000000e+02,1.670000000000000000e+02,1.670000000000000000e+02,4.467455935601696240e-07,3.983808317889117381e-08,2.244020557190113430e-07
1.680000000000000000e+02,1.680000000000000000e+02,1.680000000000000000e+02,4.071506160667299445e-07,3.562701437126531712e-08,2.037969967539253325e-07
1.690000000000000000e+02,1.690000000000000000e+02,1.690000000000000000e+02,3.710649680305580478e-07,3.186109450312025951e-08,1.850839582201002918e-07
1.700000000000000000e+02,1.700000000000000000e+02,1.700000000000000000e+02,3.381775920251592887e-07,2.849325474266627964e-08,1.680891954600066628e-07
1.710000000000000000e+02,1.710000000000000000e+02,1.710000000000000000e+02,3.082050325102911970e-07,2.548141329208355006e-08,1.526549490813022851e-07
1.720000000000000000e+02,1.720000000000000000e+02,1.720000000000000000e+02,2.808889499517422289e-07,2.278794503434827224e-08,1.386379128894126514e-07
1.730000000000000000e+02,1.730000000000000000e+02,1.730000000000000000e+02,2.559938914542780476e-07,2.037919446737083256e-08,1.259079497439487913e-07
1.740000000000000000e+02,1.740000000000000000e+02,1.740000000000000000e+02,2.333052847253936773e-07,1.822506627867317519e-08,1.143468921736993691e-07
1.750000000000000000e+02,1.750000000000000000e+02,1.750000000000000000e+02,2.126275496124651406e-07,1.629862411012041932e-08,1.038473892249698845e-07
1.760000000000000000e+02,1.760000000000000000e+02,1.760000000000000000e+02,1.937824925096239561e-07,1.457582230435577649e-08,9.431197560276547313e-08
1.770000000000000000e+02,1.770000000000000000e+02,1.770000000000000000e+02,1.766076604642282385e-07,1.303513910151252813e-08,8.565212160442923189e-08
1.780000000000000000e+02,1.780000000000000000e+02,1.780000000000000000e+02,1.609550360402783746e-07,1.165730177635274099e-08,7.778742782106108484e-08
1.790000000000000000e+02,1.790000000000000000e+02,1.790000000000000000e+02,1.466897018095842700e-07,1.042510676975451976e-08,7.064489296671463987e-08
1.800000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02,1.336886934017065647e-07,9.323155511495507751e-09,6.415819220911089440e-08
1.810000000000000000e+02,1.810000000000000000e+02,1.810000000000000000e+02,1.218399584064180194e-07,8.337695557686252923e-09,5.826711240247913738e-08
1.820000000000000000e+02,1.820000000000000000e+02,1.820000000000000000e+02,1.110413769059388036e-07,7.456380882027006135e-09,5.291695918048298136e-08
1.830000000000000000e+02,1.830000000000000000e+02,1.830000000000000000e+02,1.011998614328962038e-07,6.668250286073478120e-09,4.805806833999083373e-08
1.840000000000000000e+02,1.840000000000000000e+02,1.840000000000000000e+02,9.223059271170994729e-08,5.963411665863108851e-09,4.364532417682800306e-08
1.850000000000000000e+02,1.850000000000000000e+02,1.850000000000000000e+02,8.405627346988420140e-08,5.333071950840436462e-09,3.963776942936101730e-08
1.860000000000000000e+02,1.860000000000000000e+02,1.860000000000000000e+02,7.660642950268432761e-08,4.769365600596048447e-09,3.599819179600133024e-08
1.870000000000000000e+02,1.870000000000000000e+02,1.870000000000000000e+02,6.981686468049981657e-08,4.265245591182737096e-09,3.269280506567554101e-08
1.880000000000000000e+02,1.880000000000000000e+02,1.880000000000000000e+02,6.362906252082895900e-08,3.814411568165505750e-09,2.969091316287216672e-08
1.890000000000000000e+02,1.890000000000000000e+02,1.890000000000000000e+02,5.798966925346733243e-08,3.411227603591655108e-09,2.696467336019733157e-08
1.900000000000000000e+02,1.900000000000000000e+02,1.900000000000000000e+02,5.285009453742327759e-08,3.050652958799164492e-09,2.448874937919771584e-08
1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,4.816603909056588620e-08,2.728207720431287637e-09,2.224017291677914679e-08
1.920000000000000000e+02,1.920000000000000000e+02,1.920000000000000000e+02,4.389712202518476952e-08,2.439839696581920169e-09,2.019806675053527242e-08
1.930000000000000000e+02,1.930000000000000000e+02,1.930000000000000000e+02,4.000656457818707421e-08,2.181949198563669575e-09,1.834345356592518790e-08
1.940000000000000000e+02,1.940000000000000000e+02,1.940000000000000000e+02,3.646081858022962546e-08,1.951321559175642307e-09,1.665914971989149696e-08
